Gender,Province of Origin,Residence Status,Last Education,Job,Marital Status,income_clean,age,Skor_Literasi,Skor_Adopsi_Fintech,Skor_Perilaku_Bijak,Skor_Impulsif,Skor_Rasa_Aman,Jumlah Rekening Penerima Pinjaman Aktif (entitas),Jumlah Dana yang Diberikan (Rp miliar),Jumlah Rekening Pemberi Pinjaman (akun),TWP 90%,Jumlah Penerima Pinjaman (akun),Outstanding Pinjaman (Rp miliar),Jumlah Penduduk (Ribu),PDRB (Ribu Rp),Urbanisasi (%)
Male,DKI Jakarta,Rental House,Senior High School,Student,Not Married,2000000.0,23,3.0,3.0,3.0,3.0,2.4444444444444446,2708907,20964.0,9272715.0,3.56,2324200,12838.89,10678.0,344350,100.0
Male,Jawa Barat,Parents House,Senior High School,Student,Not Married,2000000.0,22,3.0625,2.2222222222222223,2.909090909090909,3.6666666666666665,2.2222222222222223,6818787,251.24,143127.0,3.41,4705372,20751.93,50759.0,56080,89.3
Female,Jawa Barat,Parents House,Senior High School,Student,Not Married,2000000.0,21,3.3125,2.4444444444444446,3.5454545454545454,3.0,3.2222222222222223,6818787,251.24,143127.0,3.41,4705372,20751.93,50759.0,56080,89.3
Female,DKI Jakarta,Rental House,Senior High School,Student,Not Married,2000000.0,21,2.9375,2.7777777777777777,2.8181818181818183,2.3333333333333335,2.4444444444444446,2708907,20964.0,9272715.0,3.56,2324200,12838.89,10678.0,344350,100.0
Female,Jawa Barat,Rental House,Diploma I/II/III,Student,Not Married,2000000.0,23,3.5625,2.7777777777777777,3.8181818181818183,2.0,3.111111111111111,6818787,251.24,143127.0,3.41,4705372,20751.93,50759.0,56080,89.3
Female,DKI Jakarta,Own House,Senior High School,Student,Not Married,2000000.0,23,3.25,3.2222222222222223,3.0,3.0,2.6666666666666665,2708907,20964.0,9272715.0,3.56,2324200,12838.89,10678.0,344350,100.0
Male,DKI Jakarta,Parents House,Senior High School,Student,Not Married,2000000.0,22,3.625,3.5555555555555554,3.6363636363636362,2.0,3.0,2708907,20964.0,9272715.0,3.56,2324200,12838.89,10678.0,344350,100.0
Male,DKI Jakarta,Parents House,Bachelor (S1)/Diploma IV,Student,Not Married,2000000.0,24,3.0,3.0,3.0,2.0,2.6666666666666665,2708907,20964.0,9272715.0,3.56,2324200,12838.89,10678.0,344350,100.0
Male,DKI Jakarta,Family House,Senior High School,Student,Not Married,2000000.0,24,2.6875,2.5555555555555554,3.090909090909091,2.3333333333333335,2.2222222222222223,2708907,20964.0,9272715.0,3.56,2324200,12838.89,10678.0,344350,100.0
Male,Jawa Timur,Parents House,Bachelor (S1)/Diploma IV,Student,Not Married,2000000.0,23,3.8125,4.0,3.727272727272727,3.3333333333333335,2.3333333333333335,3048079,132.94,44643.0,3.29,1895275,10417.68,42089.3,75770,66.7
Female,DKI Jakarta,Parents House,Senior High School,Student,Not Married,2000000.0,22,2.8125,2.6666666666666665,3.1818181818181817,1.6666666666666667,2.6666666666666665,2708907,20964.0,9272715.0,3.56,2324200,12838.89,10678.0,344350,100.0
Female,DKI Jakarta,Parents House,Senior High School,Student,Not Married,2000000.0,22,3.125,3.2222222222222223,3.5454545454545454,1.3333333333333333,2.7777777777777777,2708907,20964.0,9272715.0,3.56,2324200,12838.89,10678.0,344350,100.0
Female,Lampung,Dormitory,Senior High School,Student,Not Married,2000000.0,21,2.875,2.3333333333333335,2.8181818181818183,3.0,2.4444444444444446,530899,5.15,4033.0,2.81,284856,1455.8,9522.9,51370,42.4
Male,Jawa Tengah,Rental House,Senior High School,Student,Not Married,2000000.0,21,2.875,3.0,3.0,3.0,2.3333333333333335,2637739,29.46,59501.0,2.77,1553694,6962.05,38233.9,47972,60.8
Female,Jawa Barat,Parents House,Senior High School,Student,Not Married,2000000.0,22,2.6875,2.6666666666666665,3.272727272727273,2.0,2.888888888888889,6818787,251.24,143127.0,3.41,4705372,20751.93,50759.0,56080,89.3
Female,Sumatera Utara,Parents House,Bachelor (S1)/Diploma IV,Student,Not Married,2000000.0,22,3.0625,3.0,3.0,3.0,2.4444444444444446,1036941,26.54,26205.0,1.55,650944,3078.85,15785.8,73575,68.1
Female,DKI Jakarta,Boarding House,Bachelor (S1)/Diploma IV,Student,Not Married,2000000.0,24,3.25,2.4444444444444446,3.0,2.0,2.7777777777777777,2708907,20964.0,9272715.0,3.56,2324200,12838.89,10678.0,344350,100.0
Male,DKI Jakarta,Parents House,Bachelor (S1)/Diploma IV,Student,Not Married,2000000.0,25,3.1875,3.5555555555555554,3.5454545454545454,2.3333333333333335,3.3333333333333335,2708907,20964.0,9272715.0,3.56,2324200,12838.89,10678.0,344350,100.0
Female,DKI Jakarta,Parents House,Bachelor (S1)/Diploma IV,Student,Not Married,2000000.0,24,3.3125,3.111111111111111,3.1818181818181817,2.3333333333333335,2.888888888888889,2708907,20964.0,9272715.0,3.56,2324200,12838.89,10678.0,344350,100.0
Male,Banten,Parents House,Senior High School,Student,Not Married,2000000.0,24,2.75,2.3333333333333335,3.0,2.6666666666666665,2.5555555555555554,1742274,601.94,83677.0,2.73,1244263,6226.21,12537.4,70276,84.9
Male,DKI Jakarta,Own House,Bachelor (S1)/Diploma IV,Student,Not Married,2000000.0,26,2.8125,3.3333333333333335,3.1818181818181817,2.0,2.7777777777777777,2708907,20964.0,9272715.0,3.56,2324200,12838.89,10678.0,344350,100.0
Female,Banten,Boarding House,Senior High School,Student,Not Married,2000000.0,17,2.875,3.0,3.0,2.3333333333333335,2.4444444444444446,1742274,601.94,83677.0,2.73,1244263,6226.21,12537.4,70276,84.9
Female,DKI Jakarta,Parents House,Senior High School,Student,Not Married,2000000.0,24,2.375,2.6666666666666665,3.0,2.0,2.2222222222222223,2708907,20964.0,9272715.0,3.56,2324200,12838.89,10678.0,344350,100.0
Male,DKI Jakarta,Boarding House,Bachelor (S1)/Diploma IV,Student,Not Married,2000000.0,26,3.125,3.0,3.5454545454545454,2.0,2.5555555555555554,2708907,20964.0,9272715.0,3.56,2324200,12838.89,10678.0,344350,100.0
Female,DKI Jakarta,Family House,Bachelor (S1)/Diploma IV,Student,Not Married,2000000.0,23,3.125,3.2222222222222223,3.272727272727273,2.6666666666666665,2.4444444444444446,2708907,20964.0,9272715.0,3.56,2324200,12838.89,10678.0,344350,100.0
Female,Sumatera Utara,Parents House,Senior High School,Student,Not Married,2000000.0,20,2.8125,2.4444444444444446,2.727272727272727,2.6666666666666665,2.0,1036941,26.54,26205.0,1.55,650944,3078.85,15785.8,73575,68.1
Female,Sumatera Utara,Parents House,Senior High School,Student,Not Married,2000000.0,21,2.6875,2.4444444444444446,3.5454545454545454,2.0,2.5555555555555554,1036941,26.54,26205.0,1.55,650944,3078.85,15785.8,73575,68.1
Female,Sumatera Utara,Parents House,Senior High School,Student,Not Married,2000000.0,22,2.8125,2.5555555555555554,3.6363636363636362,3.6666666666666665,2.6666666666666665,1036941,26.54,26205.0,1.55,650944,3078.85,15785.8,73575,68.1
Male,DKI Jakarta,Parents House,Senior High School,Student,Not Married,2000000.0,23,3.3125,2.0,3.0,1.3333333333333333,3.5555555555555554,2708907,20964.0,9272715.0,3.56,2324200,12838.89,10678.0,344350,100.0
Male,DKI Jakarta,Family House,Bachelor (S1)/Diploma IV,Student,Not Married,2000000.0,23,3.125,3.2222222222222223,3.272727272727273,2.6666666666666665,2.4444444444444446,2708907,20964.0,9272715.0,3.56,2324200,12838.89,10678.0,344350,100.0
Male,DKI Jakarta,Family House,Bachelor (S1)/Diploma IV,Student,Not Married,2000000.0,23,3.125,3.2222222222222223,3.272727272727273,2.6666666666666665,2.4444444444444446,2708907,20964.0,9272715.0,3.56,2324200,12838.89,10678.0,344350,100.0
Male,DKI Jakarta,Family House,Bachelor (S1)/Diploma IV,Student,Not Married,2000000.0,23,3.125,3.2222222222222223,3.272727272727273,2.6666666666666665,2.4444444444444446,2708907,20964.0,9272715.0,3.56,2324200,12838.89,10678.0,344350,100.0
